#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="BirthDeath.t:MAFFT-SerralysinFilogenia" spec="beast.evolution.speciation.BirthDeathGernhard08Model">
#            <parameter id="BDDeathRate.t:MAFFT-SerralysinFilogenia" lower="0.0" name="relativeDeathRate" spec="beast.core.parameter.RealParameter" upper="1.0">0.5</parameter>
#            <parameter id="BDBirthRate.t:MAFFT-SerralysinFilogenia" lower="0.0" name="birthDiffRate" spec="beast.core.parameter.RealParameter" upper="10000.0">1.0</parameter>
#            <tree id="Tree.t:MAFFT-SerralysinFilogenia" spec="beast.evolution.tree.Tree">
#                <taxonset id="TaxonSet.MAFFT-SerralysinFilogenia" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="BirthRatePrior.t:MAFFT-SerralysinFilogenia" name="distribution" x="@BDBirthRate.t:MAFFT-SerralysinFilogenia">
#            <Uniform id="Uniform.3" name="distr" upper="1000.0"/>
#        </prior>
#        <prior id="DeathRatePrior.t:MAFFT-SerralysinFilogenia" name="distribution" x="@BDDeathRate.t:MAFFT-SerralysinFilogenia">
#            <Uniform id="Uniform.4" name="distr"/>
#        </prior>
#        <prior id="GammaShapePrior.s:MAFFT-SerralysinFilogenia" name="distribution">
#            <parameter id="gammaShape.s:MAFFT-SerralysinFilogenia" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mean" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="PropInvariantPrior.s:MAFFT-SerralysinFilogenia" name="distribution">
#            <parameter id="proportionInvariant.s:MAFFT-SerralysinFilogenia" lower="0.0" name="x" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#            <Uniform id="Uniform.2" name="distr"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@MAFFT-SerralysinFilogenia" id="treeLikelihood.MAFFT-SerralysinFilogenia" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:MAFFT-SerralysinFilogenia">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:MAFFT-SerralysinFilogenia" proportionInvariant="@proportionInvariant.s:MAFFT-SerralysinFilogenia" shape="@gammaShape.s:MAFFT-SerralysinFilogenia" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:MAFFT-SerralysinFilogenia" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <substModel id="WAG.s:MAFFT-SerralysinFilogenia" spec="beast.evolution.substitutionmodel.WAG"/>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:MAFFT-SerralysinFilogenia" spec="beast.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:MAFFT-SerralysinFilogenia" name="clock.rate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	proportionInvariant	gammaShape	BirthDeath	BDBirthRate	BDDeathRate
76000	-12899.05789450746	-12887.022626392203	-12.035268115255496	-12887.022626392203	1.7591907150530885	0.0	1.14769998916091	-3.979812847112449	0.9184506027942133	0.8504664684552518
77000	-12900.805606967748	-12888.816686897691	-11.988920070056764	-12888.816686897691	1.6991188016001912	0.0	1.14769998916091	-3.9334648019137166	1.243600707385304	0.7463844322494213
78000	-12900.84039698794	-12890.178323120388	-10.662073867551763	-12890.178323120388	1.7654283861103444	0.0	1.14769998916091	-2.606618599408716	1.2443044179457035	0.7142884473432007
79000	-12896.764332088285	-12884.338505081196	-12.425827007088897	-12884.338505081196	1.771344129595383	0.0	1.14769998916091	-4.370371738945849	1.5823420535190527	0.22104298397284247
80000	-12905.076434069792	-12893.0600168714	-12.016417198390242	-12893.0600168714	1.7846071308991536	0.0	1.14769998916091	-3.960961930247194	2.3161365856447738	0.02398944562676106
81000	-12900.5103306566	-12887.296769608301	-13.213561048299178	-12887.296769608301	1.9154539368263064	0.0	1.14769998916091	-5.158105780156132	1.4157310652949593	0.5297414243672584
82000	-12902.916045093376	-12885.528724399719	-17.387320693656008	-12885.528724399719	1.8269908226037865	0.0	1.1962201364379375	-9.283345278235933	3.6745488059808626	0.2403791481142105
83000	-12895.037773383521	-12882.915680459531	-12.122092923990168	-12882.915680459531	1.7718646722368574	0.0	1.1962201364379375	-4.018117508570095	1.5691852199191691	0.5871630540394376
84000	-12904.440716638084	-12890.716622380907	-13.724094257176182	-12890.716622380907	1.8233798104561607	0.0	1.1962201364379375	-5.620118841756108	0.8663322088520283	0.4733578708587196
85000	-12896.131053252397	-12884.255417447786	-11.875635804610987	-12884.255417447786	1.9060332437036962	0.0	1.1962201364379375	-3.7716603891909126	0.6079212981606675	0.8194727507641354
86000	-12894.003768012146	-12883.105774930153	-10.897993081993413	-12883.105774930153	1.58003178566595	0.0	1.1962201364379375	-2.79401766657334	0.6867580362536923	0.8402096415518203
87000	-12892.651603708486	-12881.22804477721	-11.423558931276043	-12881.22804477721	1.7603527390934643	0.0	1.1962201364379375	-3.3195835158559697	1.4200117293258798	0.4519295981779568
88000	-12898.658105978486	-12886.370585886612	-12.287520091874036	-12886.370585886612	1.839120888261617	0.0	1.1962201364379375	-4.183544676453962	1.533676128677314	0.6042194157291834
89000	-12899.409147771063	-12885.319487454075	-14.089660316986834	-12885.319487454075	1.8901289162658943	0.0	1.1962201364379375	-5.985684901566761	1.7330057653635593	0.024496884336729252
90000	-12896.495488676912	-12886.236230156057	-10.259258520855528	-12886.236230156057	1.5600319945822154	0.0	1.1962201364379375	-2.1552831054354544	0.5521007255048275	0.8904324288289722
91000	-12902.092236407092	-12890.818880864637	-11.273355542453908	-12890.818880864637	1.8012299117919024	0.0	1.1739685167423397	-3.1916317467294317	0.5595030385351546	0.8904324288289722
92000	-12904.233036992908	-12889.803600139221	-14.429436853686855	-12889.803600139221	2.1534783493525183	0.0	1.1739685167423397	-6.347713057962379	0.5132889716239957	0.809043469726992
93000	-12903.254325721726	-12890.155774619754	-13.098551101971067	-12890.155774619754	1.995750650175879	0.0	1.1739685167423397	-5.01682730624659	1.2240446897223858	0.5567799852930043
94000	-12900.657889351905	-12891.749866180086	-8.90802317181982	-12891.749866180086	1.4006147886997695	0.0	1.178487354059609	-0.8217805387780741	0.9290654458581332	0.7176728060796881
95000	-12902.101998557346	-12889.499827499276	-12.602171058069597	-12889.499827499276	1.901569259599305	0.0	1.178487354059609	-4.515928425027853	1.0873719173809602	0.6663659730393884
96000	-12902.00998945825	-12889.744388829791	-12.26560062846055	-12889.744388829791	1.957482587879493	0.0	1.178487354059609	-4.179357995418805	1.4169932704082908	0.5975729246228778
97000	-12900.663868238267	-12886.1934601008	-14.470408137467674	-12886.1934601008	1.9999757548853019	0.0	0.9944501672509467	-6.568202691234591	2.3852321056137673	0.45219147294466805
98000	-12902.2061628088	-12889.568096394883	-12.638066413916038	-12889.568096394883	1.8392992226628786	0.0	0.9944501672509467	-4.735860967682955	0.5928733319020755	0.7820334090924701
99000	-12896.587634287109	-12883.312113507232	-13.275520779877073	-12883.312113507232	2.3274589258350433	0.0	0.9944501672509467	-5.3733153336439905	1.3034296045677674	0.41687034735902917
100000	-12907.33183335875	-12892.272915584479	-15.05891777427195	-12892.272915584479	2.0801268880701382	0.0	0.9944501672509467	-7.156712328038867	0.6381965710614951	0.7157051303458508
101000	-12902.933921269374	-12889.725552657299	-13.208368612075194	-12889.725552657299	1.6712234192207371	0.0	0.9944501672509467	-5.306163165842111	2.5134017941642885	0.2817882738266877
102000	-12901.458256081534	-12889.739953750157	-11.718302331376858	-12889.739953750157	1.9325196569882448	0.0	0.9944501672509467	-3.816096885143774	1.3345826356506099	0.4513622984335633
103000	-12898.3241937309	-12884.45359388884	-13.87059984205903	-12884.45359388884	1.9196118000948816	0.0	0.9944501672509467	-5.968394395825948	1.766924831800815	0.6885130151841918
104000	-12894.753065353509	-12884.133416316212	-10.619649037295902	-12884.133416316212	1.5662829517227739	0.0	0.9944501672509467	-2.7174435910628194	1.2931828416919862	0.7292853595308653
105000	-12900.014302636959	-12887.611986604938	-12.402316032020337	-12887.611986604938	1.9280019776196442	0.0	0.9944501672509467	-4.500110585787255	1.1940448941500235	0.3969248238422692
106000	-12901.57370450919	-12887.824337430833	-13.749367078356643	-12887.824337430833	1.5641822740518174	0.0	0.9944501672509467	-5.84716163212356	2.7939444109343783	0.4233581263337899
107000	-12900.73695407379	-12887.401252949036	-13.335701124752703	-12887.401252949036	2.0647930886311907	0.0	0.9944501672509467	-5.43349567851962	2.0764446612620904	0.1748626832181798
108000	-12898.350451612821	-12885.699272024227	-12.65117958859471	-12885.699272024227	2.1007124735967504	0.0	0.9944501672509467	-4.748974142361627	1.4081621439442018	0.4732167744915361
109000	-12899.145162591985	-12887.109803122597	-12.035359469388784	-12887.109803122597	1.8307917948562826	0.0	0.9944501672509467	-4.133154023155701	1.0105390877476912	0.7457293841288736
110000	-12897.87758985524	-12886.069677620559	-11.807912234679995	-12886.069677620559	1.738416693127164	0.0	1.1365774468831435	-3.7635795088147157	1.5341907256053977	0.6587434002436298
111000	-12897.6020739801	-12883.564455964723	-14.037618015377292	-12883.564455964723	1.995399620341918	0.0	1.1365774468831435	-5.993285289512012	1.8765372496180728	0.3693949766891279
112000	-12900.232987855134	-12886.108834282652	-14.124153572482147	-12886.108834282652	2.241311472178424	0.0	1.1365774468831435	-6.079820846616867	0.6874569454988565	0.7021745360397724
113000	-12897.864457949694	-12885.174200108024	-12.690257841670393	-12885.174200108024	1.8206215437823934	0.0	1.1365774468831435	-4.645925115805113	0.7182590535507242	0.8171439994958941
114000	-12897.956597404424	-12884.889001425563	-13.067595978860753	-12884.889001425563	1.8794977094596175	0.0	1.1365774468831435	-5.023263252995474	1.783064452377215	0.020562816811435795
115000	-12896.50845703278	-12884.144204387878	-12.36425264490231	-12884.144204387878	1.8814398066563425	0.0	1.1365774468831435	-4.31991991903703	1.7052666893983595	0.3346299465587029
116000	-12902.54498155953	-12889.687261528308	-12.857720031221175	-12889.687261528308	1.5834345175033042	0.0	1.1365774468831435	-4.813387305355896	1.232849911530914	0.2502132925391823
117000	-12893.452383849019	-12881.9904682924	-11.461915556617202	-12881.9904682924	1.8303540963992129	0.0	1.1365774468831435	-3.417582830751921	2.053180236748693	0.23663295012668956
118000	-12896.416945366724	-12880.202444748165	-16.214500618558745	-12880.202444748165	1.8694184971988739	0.0	1.1365774468831435	-8.170167892693463	1.2425740469388113	0.8854338254583679
119000	-12894.86845490326	-12881.892101432224	-12.976353471036331	-12881.892101432224	1.8357890421899856	0.0	1.1365774468831435	-4.932020745171051	1.7571926845609054	0.5297625016130499
120000	-12896.804017103092	-12883.81265423215	-12.991362870941215	-12883.81265423215	2.0860829255125357	0.0	1.1365774468831435	-4.947030145075935	1.4433669014348707	0.5133376271230603
121000	-12900.98606320708	-12888.949710146602	-12.036353060476825	-12888.949710146602	1.7536938743482806	0.0	1.1365774468831435	-3.9920203346115466	1.3908681493465318	0.4017094102979549
122000	-12896.103524158316	-12882.594840588881	-13.508683569434028	-12882.594840588881	1.8623081091337754	0.0	1.1365774468831435	-5.46435084356875	1.604825031172967	0.08819981179013785
123000	-12898.765225850173	-12886.25835411884	-12.506871731332698	-12886.25835411884	1.748958471265433	0.0	1.1365774468831435	-4.462539005467418	2.403016408471685	0.20716770040482793
124000	-12895.358660671227	-12881.845707006285	-13.512953664941334	-12881.845707006285	1.8477437176797595	0.0	1.1365774468831435	-5.468620939076055	2.1915055522454576	0.5661906187734087
125000	-12898.041093740587	-12885.633129068296	-12.40796467229174	-12885.633129068296	1.860031420530947	0.0	1.1365774468831435	-4.363631946426461	1.3538413815597152	0.7646656179429328
126000	-12907.008829446479	-12893.633936794035	-13.37489265244382	-12893.633936794035	1.6036636562525315	0.0	1.1365774468831435	-5.33055992657854	0.3404777342429644	0.8248609067921506
127000	-12901.143152531211	-12887.44228966578	-13.700862865432098	-12887.44228966578	2.1449115303702957	0.0	1.1365774468831435	-5.6565301395668195	0.45007495738082826	0.8148659628008814
128000	-12893.803333013368	-12882.034312995347	-11.76902001801962	-12882.034312995347	1.6575662488327343	0.0	1.309671120221929	-3.551593618815555	0.6833000034601195	0.854042595290778
129000	-12898.586256316135	-12886.041360622316	-12.544895693818983	-12886.041360622316	1.8759452424167884	0.0	1.309671120221929	-4.327469294614917	0.5876710892237634	0.8466974070811748
130000	-12897.771556275808	-12887.200968370309	-10.570587905498403	-12887.200968370309	1.6370937743193201	0.0	1.309671120221929	-2.3531615062943376	0.935792376639816	0.8100224084017237
131000	-12895.193256857501	-12883.072527379214	-12.120729478287757	-12883.072527379214	1.7733416251051417	0.0	1.309671120221929	-3.903303079083691	0.41846027289523513	0.923096177194457
132000	-12896.987075700245	-12884.28223243359	-12.70484326665401	-12884.28223243359	1.7132153418549734	0.0	1.309671120221929	-4.487416867449943	1.5538042439572992	0.2676412818854972
133000	-12901.941086843979	-12888.428052978523	-13.513033865455899	-12888.428052978523	1.9744989967957847	0.0	1.309671120221929	-5.295607466251835	1.6137758638555253	0.6654264165325853
134000	-12905.697990311151	-12892.83321675421	-12.864773556941689	-12892.83321675421	1.7099296496088117	0.0	1.309671120221929	-4.647347157737622	2.6087976582358423	0.10766215795099296
135000	-12906.826345524161	-12895.874713713045	-10.951631811116396	-12895.874713713045	1.3320484817937501	0.0	1.309671120221929	-2.7342054119123316	2.1490268433447453	0.5385483896791098
136000	-12900.186623888721	-12889.374973310882	-10.811650577840105	-12889.374973310882	1.5814206500092884	0.0	1.3573003311688716	-2.5465949676890967	1.4146689871584375	0.724700670846423
137000	-12899.39214160076	-12886.30819331034	-13.083948290419325	-12886.30819331034	1.7911999633278248	0.0	1.3573003311688716	-4.818892680268317	1.1792774526334902	0.7285646574608922
138000	-12900.20178478303	-12887.684016970128	-12.51776781290142	-12887.684016970128	1.5723270068998663	0.0	1.1562065931817547	-4.453805940737528	0.8776561348663573	0.5777743291081695
139000	-12899.736561889275	-12886.66691018228	-13.069651706993257	-12886.66691018228	2.058855197802172	0.0	1.1562065931817547	-5.005689834829364	0.9865381792924764	0.5636192852158609
140000	-12901.14471876955	-12889.311287119877	-11.833431649672661	-12889.311287119877	1.6509259383413541	0.0	1.1562065931817547	-3.7694697775087693	1.5433334634746736	0.3356628838991294
141000	-12899.338952613165	-12886.549530713053	-12.789421900112341	-12886.549530713053	1.8332237086251026	0.0	1.1562065931817547	-4.725460027948449	2.04924474324808	0.5296076283694348
142000	-12896.285172491056	-12881.979771753468	-14.305400737589297	-12881.979771753468	1.9584752544294004	0.0	1.2009909118355382	-6.196654546771623	1.4037080243166897	0.16685966702084545
143000	-12897.159347723156	-12885.448120761987	-11.711226961169347	-12885.448120761987	1.594112504890344	0.0	1.095645832107883	-3.707825850079327	1.9351899444602048	0.45270565708958266
144000	-12896.52575631067	-12883.186457683094	-13.339298627576438	-12883.186457683094	1.8466643611744054	0.0	1.1578583795319608	-5.273684969062341	2.3901752938920486	0.05627347288145315
145000	-12900.17693609199	-12887.587428774432	-12.589507317558375	-12887.587428774432	1.7497034354234595	0.0	1.1996692459904463	-4.482082792585794	1.9502888246107384	0.6006599184687149
146000	-12895.8825574097	-12884.31525082836	-11.567306581340208	-12884.31525082836	1.6693115552861886	0.0	1.1996692459904463	-3.4598820563676265	1.2767394337714388	0.7128126260858542
147000	-12895.705126957318	-12884.063473479733	-11.641653477585084	-12884.063473479733	1.6760050636141048	0.0	1.1996692459904463	-3.5342289526125024	2.1176418840590148	0.0058196663299107465
148000	-12895.910304877656	-12885.669838393469	-10.240466484186467	-12885.669838393469	1.4941230085704926	0.0	1.1996692459904463	-2.133041959213883	2.62142643673112	0.030784314933680806
149000	-12908.584903538647	-12895.257200080909	-13.32770345773851	-12895.257200080909	1.8921732701548215	0.0	1.1996692459904463	-5.220278932765927	2.2076445905987603	0.1487531619046474
150000	-12906.447604565168	-12893.297628248942	-13.149976316227223	-12893.297628248942	1.8568793530606784	0.0	1.1996692459904463	-5.04255179125464	0.9828180583632173	0.45883402697352466
151000	-12894.936655236615	-12882.358809524576	-12.577845712039847	-12882.358809524576	1.7950142613296673	0.0	1.1996692459904463	-4.470421187067265	1.3154883292798754	0.32126379621894874
152000	-12900.303105859093	-12886.309179594533	-13.993926264559901	-12886.309179594533	2.0022706480253145	0.0	1.1996692459904463	-5.8865017395873185	1.0559112399068755	0.43504832486113293
153000	-12900.855970922505	-12887.066298126298	-13.789672796207602	-12887.066298126298	2.2777722609850475	0.0	1.1996692459904463	-5.68224827123502	1.8471907284553	0.34252824499683043
154000	-12898.626252704229	-12885.323839214032	-13.302413490197331	-12885.323839214032	1.9707756254256148	0.0	1.1996692459904463	-5.194988965224749	1.2877205828444158	0.7046948519366246
155000	-12902.827299502747	-12890.427246166819	-12.400053335927836	-12890.427246166819	1.5637603127389599	0.0	1.1996692459904463	-4.292628810955255	2.162721256926382	0.5359657293015253
156000	-12906.000225424961	-12893.00685712755	-12.993368297410722	-12893.00685712755	1.8029311880523753	0.0	1.0667678598585117	-5.018845158570073	1.211328231570512	0.5917537419800302
157000	-12902.008638258623	-12889.331277751178	-12.677360507445023	-12889.331277751178	2.066424699859403	0.0	1.0667678598585117	-4.702837368604375	1.513747091442416	0.33754901995217973
158000	-12903.580726403821	-12890.789665784921	-12.791060618899103	-12890.789665784921	2.2301175519041894	0.0	1.0667678598585117	-4.816537480058455	1.4031661168619611	0.6436910666612249
159000	-12901.66971958483	-12887.438920964463	-14.230798620367562	-12887.438920964463	1.8951751585799321	0.0	1.0667678598585117	-6.256275481526913	1.1985325938363742	0.21396946924676824
160000	-12896.464072454366	-12884.733596672602	-11.730475781763257	-12884.733596672602	1.6491396794850028	0.0	1.0667678598585117	-3.7559526429226087	0.9512454732756418	0.7910217335482913
161000	-12900.371941533185	-12888.434449438972	-11.937492094214	-12888.434449438972	1.5929674332812491	0.0	1.0667678598585117	-3.962968955373353	1.194369787134602	0.8430733842390565
162000	-12898.593090452963	-12884.225209595546	-14.36788085741729	-12884.225209595546	1.8118369101742122	0.0	1.0667678598585117	-6.393357718576642	2.75540388380645	0.509915632388848
163000	-12912.571264265049	-12900.270500974608	-12.3007632904412	-12900.270500974608	1.7524774736768418	0.0	1.0667678598585117	-4.326240151600552	1.7846964759570334	0.17312564582973075
164000	-12900.173687024708	-12887.893276094544	-12.280410930162947	-12887.893276094544	1.7722300507081028	0.0	1.0667678598585117	-4.305887791322299	2.1722257698747804	0.03784878732626325
165000	-12898.874340736304	-12887.367588745374	-11.506751990930024	-12887.367588745374	1.6331741807011568	0.0	1.0667678598585117	-3.532228852089375	1.3695556471504686	0.6661606787699248
166000	-12896.622214974366	-12883.472471759227	-13.149743215139669	-12883.472471759227	1.5839429695711709	0.0	1.0667678598585117	-5.175220076299021	3.2588942168099924	0.34003805990334496
167000	-12898.936673088641	-12886.509800769589	-12.426872319053354	-12886.509800769589	1.9070450379392416	0.0	1.0667678598585117	-4.452349180212705	1.3255222486258642	0.2916186820776625
168000	-12896.336473819278	-12883.956246158941	-12.380227660336526	-12883.956246158941	1.9818688522373835	0.0	1.0667678598585117	-4.405704521495878	1.8402537026919337	0.398098443377198
169000	-12894.946756699364	-12883.483594526811	-11.463162172552291	-12883.483594526811	1.6816742563468254	0.0	1.2225144264536383	-3.332892467116516	0.8371692974551684	0.7486533489082388
170000	-12897.01455709908	-12881.46960268172	-15.544954417361554	-12881.46960268172	2.188720483272139	0.0	1.1084468378463879	-7.528752300533029	0.6920391837993989	0.5319677633231642
171000	-12894.24282702166	-12882.867288289894	-11.375538731766076	-12882.867288289894	1.7989590502142685	0.0	1.1084468378463879	-3.3593366149375496	2.0109094490066504	0.40292994467905013
172000	-12896.262226802068	-12884.573847472855	-11.6883793292128	-12884.573847472855	1.8483163308206025	0.0	1.010523433255611	-3.7701006169750517	1.9662575761680716	0.2756955754762344
173000	-12898.105908911697	-12885.230993537889	-12.874915373808369	-12885.230993537889	1.6696353023722288	0.0	1.1110187834901102	-4.856141311336122	2.7898815479237	0.07791763562709014
174000	-12898.35492262431	-12885.361519046832	-12.993403577478396	-12885.361519046832	2.0637303328907555	0.0	1.1110187834901102	-4.974629515006151	2.1808154467395284	0.16464736618143586
175000	-12897.16241640123	-12884.230363829005	-12.932052572224805	-12884.230363829005	1.986833868812182	0.0	1.1110187834901102	-4.9132785097525575	1.3860494873733074	0.632332347680732
176000	-12905.646942811454	-12892.963232025351	-12.68371078610221	-12892.963232025351	1.7149783972115094	0.0	1.1110187834901102	-4.664936723629965	1.9524885351001526	0.1467744402981527
177000	-12894.955663679357	-12883.992225210328	-10.96343846902818	-12883.992225210328	1.6698392979519692	0.0	1.1110187834901102	-2.9446644065559338	1.9809960062623	0.1518249762378276
178000	-12898.85540354716	-12887.625316435662	-11.23008711149772	-12887.625316435662	1.6963965498266735	0.0	1.1110187834901102	-3.2113130490254735	1.5966000649811443	0.4276365978646916
179000	-12903.682698772987	-12891.360631445856	-12.322067327131542	-12891.360631445856	1.6086433151282844	0.0	1.1110187834901102	-4.303293264659295	0.8950921320051839	0.5916898313750973
180000	-12901.77380602854	-12887.964403461894	-13.809402566644575	-12887.964403461894	2.283336558509233	0.0	1.1110187834901102	-5.790628504172329	1.5745206389153736	0.575079586120343
181000	-12898.856262413174	-12884.226362923571	-14.62989948960236	-12884.226362923571	2.099932617795646	0.0	1.1110187834901102	-6.611125427130114	0.9344915400867614	0.8460574151039923
182000	-12896.076258763735	-12885.212987335875	-10.86327142785991	-12885.212987335875	1.8538841846039482	0.0	1.1110187834901102	-2.844497365387663	1.0964081068053668	0.750350814417717
183000	-12903.887192932123	-12890.657644458159	-13.229548473963874	-12890.657644458159	1.44572649292151	0.0	1.1110187834901102	-5.210774411491627	1.4098563622061677	0.854239255240516
184000	-12897.505873511056	-12885.564615233114	-11.94125827794289	-12885.564615233114	1.9043575219740672	0.0	1.1110187834901102	-3.922484215470642	1.4490061810664776	0.6615185172619088
185000	-12899.63845057034	-12885.437861824765	-14.200588745575535	-12885.437861824765	1.7417835905200643	0.0	1.1110187834901102	-6.181814683103289	3.045998855290962	0.05118076757283582
186000	-12898.95533528313	-12886.304931541035	-12.650403742094097	-12886.304931541035	1.8971539345412904	0.0	1.1110187834901102	-4.631629679621851	1.4307529946875168	0.44704289020235444
187000	-12901.067785591084	-12888.280460924085	-12.787324666999188	-12888.280460924085	1.9646185413555428	0.0	1.1110187834901102	-4.768550604526942	1.1029131861367452	0.5106976210407906
188000	-12903.285202833995	-12890.72263338296	-12.562569451035401	-12890.72263338296	1.8565921339242213	0.0	1.1085910526707283	-4.546223119382536	2.199908022151233	0.20445146810739134
189000	-12894.528280652508	-12882.411283176012	-12.11699747649567	-12882.411283176012	1.960756600247359	0.0	1.1085910526707283	-4.100651144842804	0.9748557901156333	0.632363174421302
190000	-12899.473069640857	-12885.452457424155	-14.020612216701029	-12885.452457424155	1.9579774333363158	0.0	1.1085910526707283	-6.004265885048164	2.3001828445800814	0.18702173415841386
191000	-12893.510220937076	-12881.924335567513	-11.585885369563206	-12881.924335567513	1.7081121922508968	0.0	1.1085910526707283	-3.5695390379103404	2.0670851843013036	0.06167399924723648
192000	-12895.532312055813	-12884.33490399222	-11.197408063592981	-12884.33490399222	1.6903245358946986	0.0	1.1085910526707283	-3.1810617319401144	1.0262472705611183	0.7427254719588664
193000	-12894.043562021569	-12881.859883126725	-12.183678894844373	-12881.859883126725	1.77873208065236	0.0	1.1085910526707283	-4.167332563191508	1.322828807518517	0.29112569070717864
194000	-12899.260701765183	-12886.752472143355	-12.508229621828244	-12886.752472143355	1.8512357221863172	0.0	1.1085910526707283	-4.4918832901753785	2.095590988480323	0.10604449199724342
195000	-12902.23453047472	-12891.869061584832	-10.365468889887515	-12891.869061584832	1.4804977319750956	0.0	1.172510360569239	-2.2852032503361395	2.008754582900501	0.456740790857999
196000	-12898.023282759565	-12888.370495186306	-9.652787573258793	-12888.370495186306	1.382672563546623	0.0	1.1857671287982796	-1.5592651654783773	1.2159633429028205	0.6901390727789883
197000	-12895.281316165305	-12883.300392231617	-11.980923933688912	-12883.300392231617	1.9922528877603247	0.0	1.1857671287982796	-3.887401525908496	0.9794566948290148	0.7120816663275559
198000	-12896.917957663163	-12884.771492590218	-12.146465072945144	-12884.771492590218	1.798840492963959	0.0	1.1857671287982796	-4.0529426651647285	1.3804356375280318	0.4498809097459963
199000	-12901.099097998775	-12888.920723725018	-12.178374273757921	-12888.920723725018	1.7466641545259167	0.0	1.1857671287982796	-4.084851865977505	2.796589301193604	0.13917125644379602
200000	-12903.365245987863	-12891.071435747399	-12.293810240463344	-12891.071435747399	1.655332643603711	0.0	1.1778906723777514	-4.208164289103456	2.075808840157926	0.4029749619211366
201000	-12898.872509562307	-12887.950857068696	-10.921652493611159	-12887.950857068696	1.6016729653210295	0.0	1.2960252982415859	-2.7178719163874363	2.0819043813714173	0.16914338313043026
202000	-12902.428553408201	-12887.839776170269	-14.588777237931827	-12887.839776170269	1.657235266565898	0.0	1.2960252982415859	-6.384996660708104	0.7570358196278422	0.9000740362197867
203000	-12898.776290125299	-12887.385223360947	-11.391066764352939	-12887.385223360947	1.6719840736383387	0.0	1.1130213825772264	-3.3702901027935748	1.8129682870025159	0.22492879499316998
204000	-12900.539988424393	-12887.488802223927	-13.05118620046609	-12887.488802223927	1.9690843338779065	0.0	1.1130213825772264	-5.030409538906726	0.9752135640667366	0.6530139263755164
205000	-12902.346426260065	-12890.692297166903	-11.654129093162085	-12890.692297166903	1.7057009751839722	0.0	1.0809537224425108	-3.6654200917374387	1.970955922464141	0.46414480582892104
206000	-12896.05076543698	-12881.118339583483	-14.932425853496456	-12881.118339583483	1.7923598990179033	0.0	1.0809537224425108	-6.943716852071808	1.2033345092738752	0.02841312756988788
207000	-12898.987973433485	-12887.572123337193	-11.415850096290692	-12887.572123337193	1.4152885603985168	0.0	1.0809537224425108	-3.4271410948660437	1.374294873763813	0.7989162252516337
208000	-12896.592473273853	-12885.268193445487	-11.324279828366631	-12885.268193445487	1.777997488224853	0.0	1.060441947168178	-3.3560826022163166	2.248691856226435	0.08621634045269982
209000	-12904.446534279896	-12891.706420791368	-12.740113488528515	-12891.706420791368	1.9023069229712892	0.0	0.9724664299918262	-4.859891779554552	1.5235488204094056	0.6760430983186412
210000	-12903.847029623206	-12893.660488331327	-10.186541291879006	-12893.660488331327	1.585679261489754	0.0	0.9724664299918262	-2.3063195829050427	2.3478647425079693	0.12686570865357427
211000	-12899.244702812912	-12885.97725848711	-13.26744432580184	-12885.97725848711	1.8052450488023073	0.0	0.9724664299918262	-5.387222616827876	0.9166526491030572	0.47424972903879387
212000	-12897.37157029907	-12885.073624064587	-12.29794623448373	-12885.073624064587	1.8550425583727004	0.0	1.0337119718587169	-4.3564789836428774	2.1650375848824077	0.10721581120836358
213000	-12896.257529554236	-12883.985643139484	-12.271886414751622	-12883.985643139484	1.910291427452246	0.0	1.0337119718587169	-4.330419163910768	1.4094312628256094	0.38519386633670905
214000	-12896.54171046104	-12884.265965067643	-12.275745393397724	-12884.265965067643	1.9024283381869662	0.0	1.0337119718587169	-4.334278142556871	0.9128198496613382	0.7306020030522837
215000	-12895.167505305702	-12883.671434085934	-11.496071219768046	-12883.671434085934	1.8585574958863675	0.0	1.2115409554696666	-3.376774985316243	1.2226790439258126	0.5372623998866056
